INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY,Driving_kids,Kids,Past_claims,Homeowner,Minivan,stu_blu,college,AgeGroup,CarGroup,log_INCOME,log_BLUEBOOK,log_OLDCLAIM,log_TARGET_AMT
9509.0,1.0,6457.0,0.0,39.0,2.0,14.0,40259.0,0.0,178724.0,1.0,0.0,4.0,7.0,35.0,0.0,18040.0,7.0,4.0,1.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,-0.18676823002274837,0.41035370839027485,-0.7916055246799156,1.6906276586511702
9510.0,0.0,0.0,0.0,43.0,3.0,15.0,61852.0,0.0,176219.0,1.0,1.0,4.0,7.0,30.0,0.0,12260.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0.2516827500502178,-0.2787571820940929,-0.7916055246799156,-0.5985369596280332
9511.0,0.0,0.0,0.0,49.0,0.0,14.0,72106.0,0.0,273869.0,1.0,0.0,2.0,3.0,5.0,1.0,15730.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.4293913147109531,0.15173433174816395,-0.7916055246799156,-0.5985369596280332
9512.0,1.0,2301.0,0.0,55.0,0.0,11.0,70460.0,0.0,220405.0,1.0,1.0,2.0,3.0,35.0,1.0,21420.0,1.0,5.0,0.0,6440.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0.40186958703464254,0.7584335423641669,1.2668626727030843,1.6544202867661775
9513.0,0.0,0.0,0.0,31.0,1.0,13.0,65048.0,0.0,212535.0,1.0,1.0,1.0,7.0,21.0,0.0,13240.0,13.0,0.0,0.0,18524.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0.3087389863626227,-0.15116358442805783,1.368096490615284,-0.5985369596280332
9514.0,0.0,0.0,0.0,38.0,0.0,12.0,140599.0,0.0,365669.0,1.0,0.0,3.0,5.0,26.0,0.0,19360.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1.358515640326506,0.5501575202518698,-0.7916055246799156,-0.5985369596280332
9515.0,0.0,0.0,0.0,39.0,0.0,12.0,29149.0,0.0,140253.0,1.0,0.0,4.0,0.0,34.0,1.0,8310.0,17.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,-0.466230938700015,-0.8590433176437303,-0.7916055246799156,-0.5985369596280332
9516.0,0.0,0.0,1.0,45.0,3.0,14.0,89161.0,0.0,317592.0,1.0,1.0,1.0,7.0,25.0,1.0,6000.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0.6959003358262699,-1.2710672671139054,-0.7916055246799156,-0.5985369596280332
9518.0,0.0,0.0,0.0,34.0,3.0,16.0,165026.0,0.0,413525.0,1.0,1.0,2.0,4.0,29.0,1.0,20100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,1.624801415301799,0.6262905818583868,-0.7916055246799156,-0.5985369596280332
9519.0,0.0,0.0,0.0,48.0,0.0,9.0,64286.0,0.0,0.0,0.0,1.0,2.0,4.0,37.0,0.0,45130.0,7.0,1.0,0.0,4423.0,2.0,0.0,7.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0.2952811595370097,2.633123703414407,1.226394607298673,-0.5985369596280332
9520.0,0.0,0.0,0.0,48.0,0.0,13.0,192843.0,0.0,510325.0,0.0,0.0,2.0,8.0,45.0,0.0,30220.0,7.0,1.0,0.0,6015.0,2.0,0.0,4.0,15.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1.9022862687948818,1.5447549080498146,1.2596941713561476,-0.5985369596280332
9522.0,0.0,0.0,0.0,45.0,0.0,11.0,42127.0,0.0,129834.0,0.0,0.0,2.0,8.0,44.0,0.0,25290.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,-0.14425469649911601,1.1223188347293802,-0.7916055246799156,-0.5985369596280332
9523.0,1.0,2457.0,0.0,32.0,3.0,10.0,67399.0,0.0,185061.0,1.0,0.0,2.0,8.0,33.0,1.0,11520.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0.3497106725172624,-0.3787915121099417,-0.7916055246799156,1.657191834395382
9524.0,0.0,0.0,2.0,38.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,46.0,1.0,22380.0,1.0,5.0,0.0,2531.0,3.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,-2.285998773928729,0.8518012383948841,1.1614476760801757,-0.5985369596280332
9525.0,1.0,5928.0,0.0,35.0,3.0,15.0,109104.0,1.0,0.0,0.0,1.0,4.0,5.0,68.0,1.0,5000.0,10.0,5.0,0.0,3349.0,1.0,0.0,6.0,13.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.9733331676315761,-1.4760869092024997,1.1947775409894401,1.6881615535194205
9526.0,1.0,3982.0,0.0,48.0,0.0,13.0,64049.0,0.0,202657.0,1.0,0.0,2.0,8.0,42.0,0.0,22930.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.29107719174576985,0.9043224413035799,-0.7916055246799156,1.6755066922488262
9527.0,0.0,0.0,0.0,50.0,0.0,12.0,138304.0,0.0,368049.0,1.0,1.0,2.0,3.0,54.0,1.0,20330.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,1.3322011472012156,0.6496448391795999,-0.7916055246799156,-0.5985369596280332
9529.0,0.0,0.0,2.0,48.0,0.0,11.0,133493.0,0.0,340509.0,1.0,0.0,3.0,1.0,82.0,1.0,9820.0,1.0,5.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1.2762300136803293,-0.6225890404845239,-0.7916055246799156,-0.5985369596280332
9530.0,0.0,0.0,0.0,56.0,0.0,13.0,114731.0,0.0,340476.0,1.0,0.0,2.0,8.0,18.0,0.0,20820.0,9.0,4.0,0.0,2569.0,1.0,0.0,3.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1.0463501764484582,0.6989292066756301,1.1632602536919008,-0.5985369596280332
9531.0,0.0,0.0,0.0,25.0,0.0,8.0,118074.0,0.0,353178.0,1.0,0.0,1.0,5.0,26.0,1.0,15810.0,6.0,0.0,1.0,0.0,0.0,1.0,2.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,1.0887792778258911,0.16102075204225422,-0.7916055246799156,-0.5985369596280332
9533.0,1.0,1119.0,0.0,43.0,1.0,12.0,43574.0,1.0,0.0,0.0,1.0,4.0,4.0,21.0,1.0,20550.0,11.0,3.0,0.0,5769.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,-0.11204597145436722,0.671850815031726,1.255269728911092,1.6186711644777165
9534.0,0.0,0.0,2.0,42.0,2.0,7.0,134729.0,1.0,343128.0,0.0,1.0,3.0,4.0,25.0,1.0,18080.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1.2907164354959881,0.41466970779953805,-0.7916055246799156,-0.5985369596280332
9535.0,0.0,0.0,0.0,40.0,0.0,12.0,19905.0,0.0,123097.0,1.0,1.0,0.0,0.0,29.0,1.0,7400.0,9.0,5.0,0.0,1412.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,-0.7492697707231509,-1.012904175090027,1.0868515799536378,-0.5985369596280332
9537.0,0.0,0.0,1.0,42.0,3.0,10.0,58283.0,0.0,201901.0,1.0,1.0,1.0,2.0,25.0,1.0,15060.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0.18597249517982936,0.07294012707308006,-0.7916055246799156,-0.5985369596280332
9538.0,1.0,4378.0,0.0,47.0,0.0,12.0,61352.0,0.0,223768.0,1.0,1.0,2.0,3.0,47.0,1.0,33510.0,6.0,4.0,0.0,1893.0,1.0,0.0,4.0,12.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0.24260782269819997,1.8062551183936382,1.1252172372264078,1.6787067439818932
9539.0,0.0,0.0,0.0,46.0,0.0,10.0,44041.0,0.0,211550.0,1.0,0.0,4.0,7.0,51.0,0.0,20340.0,1.0,4.0,1.0,7813.0,3.0,0.0,3.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,-0.10177968830429497,0.6506570032984562,1.286722596365092,-0.5985369596280332
9541.0,0.0,0.0,0.0,33.0,0.0,13.0,37352.0,0.0,91430.0,0.0,1.0,4.0,7.0,33.0,0.0,10950.0,6.0,3.0,0.0,8994.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,-0.2551953290215475,-0.45823078020264596,1.3007949910649392,-0.5985369596280332
9543.0,0.0,0.0,0.0,48.0,0.0,12.0,28823.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,13690.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,-0.4752703136508381,-0.09428188910752745,-0.7916055246799156,-0.5985369596280332
9544.0,0.0,0.0,0.0,51.0,0.0,11.0,15641.0,0.0,107618.0,1.0,1.0,0.0,0.0,58.0,1.0,17800.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,-0.9052487873895217,0.38434871401893805,-0.7916055246799156,-0.5985369596280332
9545.0,1.0,11088.0,0.0,50.0,0.0,14.0,62570.0,0.0,0.0,0.0,1.0,4.0,0.0,49.0,1.0,18760.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0.2646425112275568,0.4872687420521114,-0.7916055246799156,1.7044207671471647
9547.0,0.0,0.0,0.0,44.0,0.0,10.0,21102.0,0.0,97406.0,0.0,0.0,0.0,0.0,26.0,1.0,20100.0,3.0,4.0,1.0,6921.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,-0.7089434625053534,0.6262905818583868,1.2743389298440297,-0.5985369596280332
9550.0,0.0,0.0,0.0,44.0,0.0,11.0,26821.0,0.0,171022.0,1.0,0.0,1.0,0.0,10.0,0.0,11600.0,3.0,2.0,1.0,4055.0,4.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,-0.5320863641834821,-0.3678131419827248,1.2166758612240012,-0.5985369596280332
9551.0,0.0,0.0,0.0,38.0,0.0,13.0,69604.0,0.0,0.0,0.0,1.0,2.0,5.0,36.0,1.0,16990.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.3874139886050275,0.2951578872833626,-0.7916055246799156,-0.5985369596280332
9552.0,1.0,1031.0,0.0,38.0,0.0,6.0,88981.0,0.0,252797.0,0.0,0.0,2.0,8.0,19.0,0.0,22450.0,7.0,4.0,1.0,4986.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0.6932449810356913,0.8585240999992412,1.2395733004125635,1.6139214742572865
9553.0,0.0,0.0,0.0,49.0,0.0,12.0,46336.0,0.0,159199.0,1.0,1.0,0.0,0.0,5.0,1.0,11030.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,-0.052195757822892035,-0.4469491198709298,-0.7916055246799156,-0.5985369596280332
9556.0,0.0,0.0,0.0,48.0,0.0,11.0,84288.0,0.0,354919.0,1.0,0.0,2.0,3.0,39.0,1.0,6300.0,10.0,2.0,1.0,0.0,0.0,0.0,2.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.6229185719580211,-1.2132161139827782,-0.7916055246799156,-0.5985369596280332
9557.0,0.0,0.0,0.0,34.0,1.0,14.0,41816.0,0.0,151776.0,1.0,1.0,1.0,7.0,65.0,0.0,15630.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1,-0.15125808389571258,0.1400904388935374,-0.7916055246799156,-0.5985369596280332
9559.0,0.0,0.0,0.0,41.0,0.0,9.0,115516.0,0.0,325288.0,1.0,0.0,2.0,3.0,17.0,1.0,17150.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,14.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,1.0563751236263823,0.312954543943293,-0.7916055246799156,-0.5985369596280332
9560.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,36.0,1.0,17340.0,7.0,5.0,0.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,-2.285998773928729,0.33397224281337523,-0.7916055246799156,-0.5985369596280332
9561.0,0.0,0.0,0.0,39.0,0.0,12.0,84464.0,0.0,266846.0,1.0,0.0,1.0,4.0,44.0,1.0,12770.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.6255951680764443,-0.21169719474485515,-0.7916055246799156,-0.5985369596280332
9562.0,1.0,7756.0,1.0,45.0,2.0,8.0,75556.0,0.0,269688.0,1.0,1.0,2.0,5.0,26.0,1.0,31350.0,4.0,4.0,0.0,1435.0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,1,0.4859523012704446,1.6362263499571794,1.0890146357324078,1.6956407534146383
9563.0,1.0,7581.0,0.0,54.0,0.0,7.0,29567.0,0.0,195060.0,1.0,0.0,0.0,7.0,18.0,0.0,20200.0,6.0,4.0,0.0,2913.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,-0.45472332906069446,0.6364622102692148,1.1783696514804045,1.6950364139114327
9564.0,0.0,0.0,1.0,37.0,1.0,14.0,79665.0,0.0,222382.0,1.0,0.0,2.0,5.0,34.0,1.0,13170.0,1.0,0.0,1.0,2614.0,2.0,0.0,6.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0.5514544695069439,-0.1601049828855455,1.1653667650572395,-0.5985369596280332
9565.0,0.0,0.0,0.0,44.0,0.0,8.0,148701.0,0.0,377122.0,1.0,0.0,2.0,3.0,20.0,1.0,22000.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,1.4495310004747417,0.8151063648401069,-0.7916055246799156,-0.5985369596280332
9566.0,0.0,0.0,0.0,51.0,0.0,12.0,72035.0,0.0,0.0,0.0,0.0,1.0,5.0,41.0,1.0,18260.0,7.0,0.0,1.0,3077.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0.4282115009392821,0.4340283090524409,1.1848578385669113,-0.5985369596280332
9567.0,0.0,0.0,0.0,52.0,0.0,6.0,46605.0,0.0,0.0,0.0,1.0,4.0,4.0,28.0,1.0,8920.0,6.0,3.0,0.0,7035.0,1.0,0.0,2.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,-0.046475172795628475,-0.7609420208478024,1.2760222889620778,-0.5985369596280332
9568.0,0.0,0.0,0.0,48.0,0.0,12.0,52516.0,0.0,208181.0,1.0,1.0,1.0,5.0,37.0,1.0,12110.0,9.0,5.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.07482419148574182,-0.2987657705871777,-0.7916055246799156,-0.5985369596280332
9569.0,0.0,0.0,0.0,55.0,0.0,12.0,131889.0,0.0,345513.0,1.0,0.0,2.0,5.0,32.0,1.0,20190.0,20.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1.2573176091396436,0.6354462704645496,-0.7916055246799156,-0.5985369596280332
9570.0,0.0,0.0,2.0,38.0,3.0,13.0,117219.0,0.0,337915.0,1.0,1.0,1.0,5.0,47.0,1.0,17950.0,6.0,5.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1.0779926411173253,0.40062381371439587,-0.7916055246799156,-0.5985369596280332
9571.0,0.0,0.0,1.0,43.0,2.0,13.0,47983.0,0.0,181173.0,1.0,0.0,4.0,0.0,20.0,1.0,16460.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,-0.017457540825440442,0.23555227578659566,-0.7916055246799156,-0.5985369596280332
9572.0,0.0,0.0,0.0,53.0,0.0,10.0,71735.0,0.0,0.0,0.0,1.0,1.0,4.0,39.0,1.0,14360.0,1.0,3.0,0.0,6900.0,4.0,0.0,4.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0.42321914192324683,-0.011427617459716068,1.2740253145773428,-0.5985369596280332
9574.0,0.0,0.0,0.0,38.0,0.0,9.0,81976.0,0.0,273051.0,1.0,0.0,2.0,4.0,19.0,1.0,20680.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.5874620248865166,0.684912341557509,-0.7916055246799156,-0.5985369596280332
9576.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,75650.0,1.0,1.0,4.0,2.0,34.0,1.0,16570.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,-2.285998773928729,0.24800737150051474,-0.7916055246799156,-0.5985369596280332
9577.0,0.0,0.0,0.0,32.0,2.0,0.0,33296.0,0.0,86502.0,1.0,1.0,0.0,2.0,39.0,1.0,6440.0,6.0,5.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,-0.3558768550928508,-1.1867271815308906,-0.7916055246799156,-0.5985369596280332
9578.0,0.0,0.0,2.0,37.0,3.0,17.0,123358.0,0.0,325560.0,1.0,0.0,1.0,7.0,59.0,0.0,8070.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,1.1544881956793058,-0.8987016586067277,-0.7916055246799156,-0.5985369596280332
9579.0,0.0,0.0,0.0,50.0,0.0,8.0,28436.0,0.0,142428.0,1.0,1.0,4.0,0.0,40.0,1.0,6480.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-0.48607603680660044,-1.1792160358428947,-0.7916055246799156,-0.5985369596280332
9580.0,0.0,0.0,1.0,39.0,2.0,13.0,45678.0,0.0,214068.0,1.0,0.0,4.0,7.0,6.0,0.0,16920.0,11.0,4.0,0.0,8785.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,1,-0.0662680226273077,0.28734345147429796,1.2984672145348868,-0.5985369596280332
9581.0,0.0,0.0,1.0,40.0,1.0,12.0,100957.0,1.0,340404.0,0.0,0.0,1.0,7.0,45.0,0.0,16650.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0.8637596294188267,0.25703765740598067,-0.7916055246799156,-0.5985369596280332
9582.0,1.0,2489.0,0.0,47.0,0.0,11.0,19956.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,8200.0,8.0,0.0,1.0,25355.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,-0.7475242298495913,-0.8771423587921215,1.3949274999162227,1.6577300498775636
9583.0,0.0,0.0,0.0,33.0,2.0,13.0,57334.0,0.0,196083.0,1.0,0.0,4.0,7.0,13.0,0.0,10900.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0.16812162492308608,-0.46530438807158214,-0.7916055246799156,-0.5985369596280332
9585.0,1.0,3060.0,0.0,46.0,0.0,12.0,46254.0,0.0,162914.0,1.0,0.0,4.0,7.0,30.0,0.0,10730.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,-0.05394329035615085,-0.4894863681005846,-0.7916055246799156,1.6659549708409584
9587.0,1.0,693.0,0.0,47.0,0.0,9.0,11802.0,0.0,0.0,0.0,1.0,1.0,2.0,29.0,1.0,1500.0,7.0,3.0,0.0,6838.0,4.0,0.0,5.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,-1.0677883463739222,-2.471913447190431,1.2730928758948754,1.5885560886537111
9589.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,1.0,93377.0,0.0,1.0,4.0,2.0,18.0,1.0,9730.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,-2.285998773928729,-0.6361081250410654,-0.7916055246799156,-0.5985369596280332
9590.0,0.0,0.0,0.0,44.0,0.0,4.0,31473.0,0.0,0.0,0.0,1.0,1.0,5.0,36.0,1.0,5900.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,-0.4033764456572161,-1.2906962048885569,-0.7916055246799156,-0.5985369596280332
9593.0,1.0,4101.0,0.0,57.0,0.0,14.0,68818.0,0.0,253974.0,1.0,1.0,1.0,5.0,46.0,1.0,23050.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,1,0.3740522343021461,0.9156910933356394,-0.7916055246799156,1.676513596597131
9594.0,0.0,0.0,0.0,46.0,0.0,14.0,28302.0,0.0,165281.0,1.0,1.0,4.0,5.0,13.0,1.0,6100.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,-0.48983680551483366,-1.2516138483331791,-0.7916055246799156,-0.5985369596280332
9595.0,1.0,5846.0,0.0,56.0,2.0,11.0,38290.0,1.0,0.0,0.0,1.0,0.0,7.0,5.0,1.0,13250.0,6.0,5.0,0.0,7716.0,3.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,-0.232798833892058,-0.14988832346609168,1.2854578429282588,1.687751652599896
9596.0,0.0,0.0,0.0,65.0,2.0,13.0,98581.0,1.0,326554.0,0.0,1.0,2.0,4.0,13.0,1.0,13960.0,18.0,3.0,0.0,9126.0,1.0,0.0,0.0,12.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0.830873354384891,-0.060635604365109286,1.3022329332244371,-0.5985369596280332
9598.0,0.0,0.0,0.0,39.0,0.0,11.0,6929.0,0.0,79415.0,1.0,1.0,0.0,6.0,42.0,1.0,6090.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,1,-1.3253831196685597,-1.2535514189383539,-0.7916055246799156,-0.5985369596280332
9599.0,1.0,4274.0,0.0,58.0,0.0,14.0,113195.0,0.0,302154.0,0.0,0.0,2.0,8.0,21.0,0.0,18620.0,11.0,4.0,0.0,4020.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1.0266223474415603,0.47243931597747313,1.2156983391248177,1.6779066790440016
9601.0,0.0,0.0,0.0,47.0,0.0,10.0,70440.0,0.0,0.0,0.0,1.0,1.0,7.0,22.0,0.0,13240.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.40153296921803777,-0.15116358442805783,-0.7916055246799156,-0.5985369596280332
9602.0,0.0,0.0,1.0,41.0,2.0,13.0,111014.0,1.0,298205.0,0.0,1.0,2.0,3.0,35.0,1.0,16700.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0.9983500537252142,0.262669715588076,-0.7916055246799156,-0.5985369596280332
9604.0,0.0,0.0,0.0,49.0,0.0,9.0,60413.0,0.0,188899.0,0.0,0.0,1.0,5.0,17.0,1.0,7540.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,1,0.22545207296685632,-0.988594426257941,-0.7916055246799156,-0.5985369596280332
9606.0,1.0,7400.0,0.0,50.0,0.0,14.0,60854.0,0.0,150177.0,0.0,0.0,3.0,8.0,28.0,0.0,28330.0,10.0,1.0,0.0,607.0,3.0,0.0,4.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0.23352777483745288,1.3875437246285864,0.9654751733402306,1.6943904681118989
9607.0,0.0,0.0,0.0,48.0,0.0,11.0,57601.0,0.0,187285.0,1.0,1.0,4.0,7.0,53.0,0.0,15790.0,6.0,0.0,0.0,27682.0,2.0,1.0,5.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1,0.17316063074952254,0.1587015256863852,1.4021871882363826,-0.5985369596280332
9608.0,0.0,0.0,0.0,42.0,0.0,12.0,124867.0,0.0,312242.0,1.0,0.0,2.0,8.0,52.0,0.0,18190.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1.1729616631545596,0.42651223892724516,-0.7916055246799156,-0.5985369596280332
9609.0,0.0,0.0,0.0,55.0,0.0,16.0,97890.0,0.0,325876.0,1.0,0.0,2.0,8.0,10.0,0.0,24930.0,10.0,1.0,1.0,569.0,1.0,0.0,4.0,18.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0.8212257453738853,1.0897961361089832,0.9554712410971208,-0.5985369596280332
